reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
afc97095-955f-46e1-8cb2-07158b40f5ef,김영희,https://play-lh.googleusercontent.com/a/ACg8ocJ6SspN34svLgS1L_WBui2wMOQGwMoRnHrQ0osUP7rgECQWMA=mo,제발 친추한 사람들 업데이트 사진 안보고싶습니다 너무 공해입니다 스트레스입니다 본인이 올리는건 알겠는데 다른사람이 보고싶지않은 사진을 강제적으로 봐야합니까 제발 사진 업데이트 본인만 보게해주세요 다른사람은 절대로 보고싶지 않습니디,1,0,26.3.0,2026-04-13 09:58:35,,,26.3.0
ec9a8e6d-3fec-4e81-b5f3-25cc108a24f9,이지효,https://play-lh.googleusercontent.com/a-/ALV-UjUpP-MktOAKR9CU-Yx88fnu3z03_XQDhwk1rPyoSb9ajThbbkgn,친구메뉴에서 업뎃 친구 사진 누르면 파노라마 1초컷 동영상으로 나와서 볼수가 없네요 저만 그런가요?,1,5,26.3.0,2026-04-13 09:32:57,,,26.3.0
700d3d99-86df-433c-badd-573cc3f381a7,이준서,https://play-lh.googleusercontent.com/a-/ALV-UjWXnjmhuyC3NyQoJywDb43ENWEOwvj-4Q325hyPG9C-cA4IdKOT,왜 자꾸 되도않는 인스타그램 따라 갈려는건지 그냥 하던데로 기본에만 충실해도될텐데,1,0,26.3.0,2026-04-13 09:31:06,,,26.3.0
956d9869-146a-4819-aa9f-4789eceeefff,허휘범,https://play-lh.googleusercontent.com/a-/ALV-UjXHfef-xHNY0Cgkg9Dc6SZeZf5Dc_Aa-p11Ep40lgSAxus2jOlegg,지 혼자 소식 들어가지는데 그냥 저 탭을 없애면 안됨?,1,0,26.3.0,2026-04-13 09:29:55,,,26.3.0
378f8c2d-5f06-4eaf-aad2-3a67d9e38e1e,CHAESIK LEE,https://play-lh.googleusercontent.com/a-/ALV-UjXcwYszhy_bbZGyW9bk1nvYAvyXunZeF55ABYAnkASaKwCABF8,내가 왜 목록에 있는 사람들 생일을 알아야하는지 모르겠네요. 이거 비활성화 시키지도 못하게 해놨는지 아무리 찾아도 없어요. 이유는 하나 카톡선물하게 더 유도하는거라고 생각됨. 아주 지독하네요.,1,0,26.3.0,2026-04-13 09:21:49,,,26.3.0
66bda4c3-299e-4b21-99ef-1dbe76ec8a63,의미,https://play-lh.googleusercontent.com/a-/ALV-UjV5E1JpfuY1kvhuh7yrtxC_YX55JTHD85YTOYq240-EdpuEecCV,이것저것 배껴서 보고싶지도 않은게 너무 많이 생김,1,0,26.3.0,2026-04-13 09:02:06,,,26.3.0
6bfb949a-e3cb-4b6d-9fca-0270587e8148,이승민,https://play-lh.googleusercontent.com/a/ACg8ocJ1xRJQWTVT8bFji2AKF1ThEXqK2Ch7eAooWLFRupgUCfjq6g=mo,0점도 가능하게 해주세요,1,7,26.3.0,2026-04-13 08:52:05,,,26.3.0
1a5d3f44-a303-49fc-bd64-0c10bba398b7,유민석,https://play-lh.googleusercontent.com/a/ACg8ocJMJq3kVNUT6UfGtwiiojxRgwaHhjpwdLICoFNmZHOuTCvfzQ=mo,신규 업데이트 그만 업데이트된 프로필 보는 것도 인스타 스토리 따라했네 새로운 아이디어없으면 그냥 멈춰라 더 불편하게 만들지말고,1,0,26.3.0,2026-04-13 08:48:27,,,26.3.0
6c621637-8e1e-46a5-bedc-ba96946f2c22,다은,https://play-lh.googleusercontent.com/a/ACg8ocJXQzLfCXY43Kg1IFoNpCavwNy0IgfuGvNsSTgCk_sIJIz-eQ=mo,업데이트 떠서 했는데 완전 엉망진창이네요 카카오톡은 메신저인데 인스타 짜가리 처럼 따라한게 많이 티 나는데 업데이트는 왜 시키는지 이해 할 수 없네요 분잡하게 해놓을꺼면 롤백하세요 카카오톡 탈퇴 하고싶어지니까 숏폼도 안보게 되고 관심 1도 없어요 사용자 생각 안하고 마음대로 할꺼면서 억지로 업데이트는 왜 띄워요 용량만 차지하고 변한거 하나도 없고 돈낭비 그만하세요 사용자들이 안떠나는거 알고 노리는거 같은데 이것도 조만간이 아닌 곧...돈 벌생각 하지말고 카톡 롤백하세요 망한 카카오스토리나 펑이나 살릴 생각이나 하지 따라할거 따라 해야지 따라 한다고 달라진거 없음 별 일점도 아깝,1,0,26.3.0,2026-04-13 08:43:36,,,26.3.0
a24959ba-a65a-4231-a617-f9e5275e5621,김태현,https://play-lh.googleusercontent.com/a-/ALV-UjUhmJ7z8yoOXZiLV7K1Ta55qK4eQbF74EN4qUc-4fOHHGLW3HNmPg,1나두기도아깝다ㅡㅡ자동업데이트왜자꾸 체크하냐ㅡㅡ나는 안하는거로 체큰새둿는데...짜증나네,1,0,26.3.0,2026-04-13 08:35:18,,,26.3.0
f22078c1-daf9-4c9b-a04a-291d381c5c19,latte October (hl4juk),https://play-lh.googleusercontent.com/a-/ALV-UjXqdiB3l6W76gRkreXL2208bLeGzKnOnqYitfHX0a492SvLkNmc2g,갈수록 불편하게 되어가는 카가오톡.지금은 짜증이,1,0,26.3.0,2026-04-13 08:32:52,,,26.3.0
5b7824d0-715a-4624-bcfe-88444c2f5ba2,강광석,https://play-lh.googleusercontent.com/a-/ALV-UjVG6v1zItj4YTujjViHt5SsRoPNEC7Xi47Dg0irwlM42IZt2ww,좋음,5,0,26.3.0,2026-04-13 08:29:03,,,26.3.0
4ec70ee7-4620-4098-8c33-d738ca730f5d,JE M,https://play-lh.googleusercontent.com/a-/ALV-UjUyRMI1EnzNDiMugR7qMf8U5DM8Pf54xp0jfZXSZzRKasf9AjzMOQ,업데이트한 프로필 사진 보면 여러개가 빠른 속도로 지나가더니 이제 티파니 광고만 뜸. 그리고 도대체 메신저에 숏폼이 왜 뜨는거임;;;,3,0,26.3.0,2026-04-13 08:26:37,,,26.3.0
62f9fe13-2c4c-4f8f-9787-40bc004e50d6,임현식,https://play-lh.googleusercontent.com/a/ACg8ocIDnmMVICziyiOLdYvNx1sJvTkQz5WcaPBLNEH68gRmrUW0cQ=mo,뭐 광고는 이해하겠는데 이건 그냥 sns 따라가려고 하는거 아님? 저기 카카오톡 여러분 얘는 메신저이지 인스타 같은 sns가 아니다. 노선 잘못 잡은것 같은데 이미 윗선은 이런 업데이트가 만족스럽다고 생각하겠지? 정신좀 차리길,1,0,26.1.0,2026-04-13 08:23:33,,,26.1.0
e2d0d47c-fb09-4468-9c89-9043ab2f1de5,파운드(ᄆ),https://play-lh.googleusercontent.com/a-/ALV-UjVRZlHMg2dnHwGmWEfZ_Y9s6pi3OszZIUqDCj99aryaNDTh51Qy,진짜 답이없네 니가 애플 관성이냐? 븅,1,0,26.3.0,2026-04-13 08:10:20,,,26.3.0
3126f403-cfd0-44af-af08-ef41a8222eb5,kwonjun,https://play-lh.googleusercontent.com/a-/ALV-UjW4f-Efmn1rDa-v9HWV3ionO9lizsrg5yGPLKh_IxA8JN3gKtpO,소식탭 잠수함패치 당했음,1,0,26.3.0,2026-04-13 08:02:36,,,26.3.0
62761962-b138-40a7-9391-e3c42f7b9b85,밭빙수,https://play-lh.googleusercontent.com/a-/ALV-UjUGfRG_PmZZUrOn7c1rHupoCRjTmhcUYLHMReAVCkhhiD61cT1I,도대체 왜 사용자와 기싸움하는지 모르겠음 아무리 대체재가 없다해도,1,0,26.3.0,2026-04-13 08:01:34,,,26.3.0
8e4e73f7-9972-4d6b-81c6-5a0b06b612f8,칼라디,https://play-lh.googleusercontent.com/a-/ALV-UjUdw1VYYfi00nFmvK7jX-Genuo7TEASygPoP-aZ5tfclaKvkTKZ,아오 소식으로 야금야금 바꾸는거 짜증나네 진짜,1,1,26.3.0,2026-04-13 07:58:14,,,26.3.0
ba4e04fb-a2a5-4ef8-809c-469d7f53a865,비긴이계인,https://play-lh.googleusercontent.com/a/ACg8ocKt9K4PspgaMokEbZxQry9_Ge02WZuiJI9N3lfhlBwu7wJfcg=mo,"소식, 영상탭 좀 없애라",1,0,26.3.0,2026-04-13 07:51:02,,,26.3.0
5c0744ae-083a-41dc-87dd-25709d667306,sorang jung,https://play-lh.googleusercontent.com/a/ACg8ocKSML6g0HhZqHavnMDLO8IeuzqzbInzH_9Dr1_OoSbsEntJOw=mo,불편하게 바뀌고 있어서 좀 짜증남,1,0,26.3.0,2026-04-13 07:50:40,,,26.3.0
07915b53-dc0a-4fce-80ca-e969836ce093,송우진,https://play-lh.googleusercontent.com/a/ACg8ocKCKXY2QT2TOAE31tvTmH-8O0xD3flr9hom53i4BVM1DlYZgQ=mo,오픈채팅방 밑에 들어가지도 않은 오픈채팅방 표시는 도대체 왜 해줌? 심지어 나랑 전혀 연관도 없는 82년생 오픈 채팅 이딴거 있는데 이거 왜 만든지 모르겠음. 안보이게 할려고 관심 없음 눌러도 다음번엔 83년생 오픈 채팅 이딴거 쳐 나오고 차라리 광고를 덕지 덕지 붙여 놓는게 더 나을듯. 차라리 이런거 숏폼이랑 엮어서 다른 버튼으로 빼놓던지 오픈채팅 들어갈 때마다 불편한게 너무 많음,1,2,26.3.0,2026-04-13 07:39:53,,,26.3.0
b58bc5ef-2f13-43f1-8247-8cc8e3a27cc7,조성범,https://play-lh.googleusercontent.com/a-/ALV-UjWkufIjMA59YCkYLobTWx4jmNtfIvdBPG7H1o7U47RibiNIEFk,장난치냐? 설정한적도 없는데 카톡 켜면 계속 궁금하지도 않은 소식탭으로 자꾸 넘어가게 만들고있어. 소식탭 안지워?,1,0,26.3.0,2026-04-13 07:37:01,,,26.3.0
e0bbaec6-359b-4fa6-9bc4-ed115a8826e6,iorix84,https://play-lh.googleusercontent.com/a-/ALV-UjWGBVgB5eL5otGOAAM6-_nX4bwi1ZHgWDvGko1WK3uppGfYeiJ7,은근슬쩍 소식 탭부터 보이게 하네 ㅋㅋ 기싸움 오진다,1,0,26.3.0,2026-04-13 07:33:56,,,26.3.0
6b407ace-a956-4c14-9534-6505a4b7224b,nine oh,https://play-lh.googleusercontent.com/a/ACg8ocInmiJtBhdUeExYdNUQmki26Ei5MIpIufsbciu8Gy9ZM_xt=mo,최악... 다시 예전 형식 유지한대서 업뎃한 건데 숏폼 소식탭 자동으로 튀어나오는 거 뭔데요? 메신저에서 이딴거 왜 봐야 합니까? 설정에서 먼저 안 보이게 하는 선택지라도 주든가. 진짜 불쾌한 어플..,1,0,26.3.0,2026-04-13 07:25:08,,,26.3.0
ae8ef056-017e-4bf9-a3b9-9431fcf5f4e0,이아영,https://play-lh.googleusercontent.com/a/ACg8ocIBQiu7ZlikTO4dmhNljq29D5znAw6VC63-Fs59EuTbmOiyDQ=mo,쓰라는건지 말라는건지 진짜 회사만아니면 지우고싶네요.,1,1,10.6.1,2026-04-13 07:14:35,,,10.6.1
02fc50d7-2759-402f-be4b-65b463ad3baf,도희석,https://play-lh.googleusercontent.com/a/ACg8ocJAXdR2AOM6LCtSx31Vs9_beOZ9p2Wr8rNjDO57L3xK8TeoSw=mo,뭐하자는 건지 갈수록 가관일세 어이 개발자 양반 친구목록에 프로필 업댓한거 눌러봐,1,0,26.3.0,2026-04-13 07:08:28,,,26.3.0
7ce07a1d-1a49-4954-94ab-a63a83d62593,최현주,https://play-lh.googleusercontent.com/a/ACg8ocJq07bjLdwb7_IS72jrTmELPCi4lb7MTGDawbxeeDHPHyza8Q=mo,국민들 가지고 기싸움중인 키키오톡 나중에 예전 카톡과 비슷한거 나오면 사람들 다 떠나는건 100%,1,0,26.3.0,2026-04-13 07:07:13,,,26.3.0
a60808c4-bcdf-431e-acb2-84dcca068f2b,아슬아슬,https://play-lh.googleusercontent.com/a-/ALV-UjWxu71wo6v2RYUPKTB7_d-ok_8GwpN5X1eg6xhUQkFUa0eaBSI,프로필 누르면 왜 광고가 처 나오냐 진짜 카톡에 적응이 돼서 사용하는거지 진짜 쓰레기짓만 골라하는구나,1,0,26.1.0,2026-04-13 07:03:47,,,26.1.0
3dbc2d8d-806e-4c79-9886-a94214764d23,직구중지구는,https://play-lh.googleusercontent.com/a-/ALV-UjWS1O9oQL6ktD_HymtVmKyERg6x_EoRspiT3JDekYYm0QOIWEv6,진짜 얘들은 정신못차림;; 새로 업데이트한거 역풍 오지게 맞더니 바꾸나 햇는데 스리슬쩍 사용하게 다시유도함;; 진짜 개념 내다 버림;; 그러니 주가가 그꼴이지,1,0,26.3.0,2026-04-13 06:59:50,,,26.3.0
bcbd3ebc-97eb-45d7-979c-c8b5f9eaa2ac,Bombay Sapphire,https://play-lh.googleusercontent.com/a-/ALV-UjVJ7-xLZORITiwWDj_iaqG0W824p3ezxqE5u9xZXzBV3QCO7W1H,불편하다는데 또 이새끼들은 꾸역꾸역 뭘 조금씩 지들 입맛대로 바꾸려그러네,1,0,26.3.0,2026-04-13 06:46:54,,,26.3.0
cdb49b06-5c7c-4852-8fff-33a7806141bd,유짱이,https://play-lh.googleusercontent.com/a-/ALV-UjWZksaDP5PfXPswH3fB1lc75QxRMLgc4W2TIP83-NO8t8edmb_p,업데이트프로필은 이제 광고 안보면 보지도 못하네. 아... 괜히 주가 나락가는게 아니구만.,1,2,26.3.0,2026-04-13 06:27:24,,,26.3.0
e96448ae-3cea-4b20-b823-160de5db4718,Ryan Lee,https://play-lh.googleusercontent.com/a/ACg8ocI_Fz5QIHItvyFw4J0UpdKLfkrSBkl2bt0gpcyfAaKu3QQIqUU=mo,소식추가하고 인스타 흉내낸다고 인스타가 될줄아는듯 그냥 로제 개고기파스타여,1,10,26.2.2,2026-04-13 06:22:02,,,26.2.2
58aec1ff-8027-44d8-9749-67d03dea4f8a,장형욱,https://play-lh.googleusercontent.com/a/ACg8ocKrrIhTqxKoPS0n9VSXrdptHHzvKOObRFZ1cfbSVsX-HfBeYg=mo,"사용자들에 건의 사항에 귀를 기울여주세요. 친구 소식에 관련 사항은 예전 처럼 옵션에서 활성화, 비활성화로 가능하게 하고 숏폼도 밀고 싶으면 강제적으로 밀지 말고 오픈채팅과 숏폼을 따로 나누어 놓으면 볼 사람은 보고 안 볼 사람은 안 봅니다. 강제적으로 보게 만드는건 반발심만 더 커집니다. 한줄 요약 : 소식에 관련 설정은 이전처럼 숏폼은 분리해서 다른 탭으로!",3,1,26.3.0,2026-04-13 06:21:36,,,26.3.0
700a2198-755c-4a65-9ddb-940e88ba61da,Ray Lee,https://play-lh.googleusercontent.com/a/ACg8ocLDdxfvIR5YYeny092NJErd6g5-ro93enP4N2prPHiBUATP3g=mo,또 멋대로 업뎃 했네,1,0,26.1.0,2026-04-13 06:17:45,,,26.1.0
844f75b6-3b31-4620-a035-2481b5295802,소쿠리,https://play-lh.googleusercontent.com/a/ACg8ocImJpNEzy6c_7PxMYoJUSCqL2Wu4H1N7ADDwi0bZNykpZRO-g=mo,업데이트 프로필 열면 웬 광고 나오고 소식은 볼수가 없네ㅋㅋㅋ,1,0,,2026-04-13 06:13:33,,,
7c8b25ce-3008-441d-b97c-63b416c50703,민철차,https://play-lh.googleusercontent.com/a-/ALV-UjXbTuWwLxCrxiYR26v18BrH4OnBYa64QPegLuqzZUPeurZPidr0VQ,또 이상한거 시도하네,1,0,26.3.0,2026-04-13 03:33:07,,,26.3.0
5e1b333a-fca0-4721-a3f2-b4fba03a0e9b,김가온,https://play-lh.googleusercontent.com/a/ACg8ocI1a_LEg68tskYIFqiC8VuPlDdUnUgOBIMAIh1RjDY8dOD4CpU=mo,1점 이하 별점 추가 희망하는 앱 1위,1,0,26.3.0,2026-04-13 03:13:25,,,26.3.0
7c15dd36-0395-45f8-9636-f54c8a1e235b,조개,https://play-lh.googleusercontent.com/a-/ALV-UjXeSsYfYPe5btYSWy2NNS8Ct-BCUbg4A3XsEapT9vmuHU1Y97SB,아제발 롤백 안 할 거면 업뎃 좀 그만해요 손댈수록 구려짐,1,30,26.3.0,2026-04-13 02:52:01,,,26.3.0
752a4b13-bf7a-4e7d-8bbc-7f3f7803cff6,유화린,https://play-lh.googleusercontent.com/a-/ALV-UjVLW2DzIwdRZortAZCO5ptj_wj4RlxmuCuv_sGC4GnMBVlNNBg,왜 그러니?,1,0,26.3.0,2026-04-13 02:13:26,,,26.3.0
8f90f631-efe6-4af2-a96b-b57d964b51f7,ppark _,https://play-lh.googleusercontent.com/a-/ALV-UjVRsGGpYk4wgWcebfeMR50syGp_313efTSEm1gWbrDGTRp67ryi,곧 쭝궈오톡 되겄구만,1,0,25.11.2,2026-04-13 01:45:38,,,25.11.2
fcef98c2-80a0-49a6-b780-2965d5d6b58b,서영찬,https://play-lh.googleusercontent.com/a/ACg8ocKmq506BzPNckTEdyy4b3on6DD5amNnadyGmTtHPtfgh-TmQg=mo,업뎃 거지같음,1,1,26.3.0,2026-04-13 01:32:21,,,26.3.0
3f012024-0056-40f3-9990-eaf3cc66746e,우인범,https://play-lh.googleusercontent.com/a/ACg8ocK5t0btEaJCmJHDUXKUpOzh1EwxuvKFcjx-1X7hTbtlfH6ZuQ=mo,아 좀 소식탭 없애라고요 진짜 열받아 죽겠네 아오;;;;; 진짜 감 다 뒤졌나 진짜..욕 한바가지 쏟아버리고 싶은데 참는다 하....,1,0,26.1.0,2026-04-13 01:27:40,,,26.1.0
bdd39605-82d8-4aa6-903f-eba63a2ec2f4,민유정,https://play-lh.googleusercontent.com/a/ACg8ocILFCdMSB7JoZhJI40M0Jlhw2tnd3SKb776iOSraCjr43cP4w=mo,드디어버그났네요ㅋㅋ.... 옵챗프로필이안보입니다. 일반채팅방처럼보였던 제 옾픈프로필이 다안보입니다. 뭔버그인지모르겟으나 고치시길바랍니다. 이렇게해도 고치지않을것을알지만 친히 리뷰라도써드리죠. 카톡에있는 숏폼 노잼입니다. 유튜브가면 충분히볼수있는거에요;; 거들떠도보기싫어요. 옵챗하려들어가면 영상을보여주질않나. 구립니다. 이게 카톡과어울린다생각하십니까? 왜굳이 다른앱을따라하려하는건지 이해가안갑니다. 애초에 대화목적으로만든게 카톡아닙니까? 거기서 갑자기 말도안돼는 숏폼전략.... 예전의카톡돌려내주십사..,1,0,26.3.0,2026-04-13 01:27:10,,,26.3.0
a4c7901a-de7e-4b42-add8-2a9330c83645,Jinrak,https://play-lh.googleusercontent.com/a-/ALV-UjWWhXOizJ6ykRcimtXrDoPOqmEeZe8MzVjWyrZ6X755T487kUU,밑바닥에도 더 밑바닥이 있다는것을 롤백이나 빨리 쳐하라고 별점리필 별점리필 별점리필 별점리필,1,10,25.9.1,2026-04-13 01:16:27,,,25.9.1
6bd1798e-2d54-42c1-8f14-e3d99dc6c07b,밤고구마양갱,https://play-lh.googleusercontent.com/a-/ALV-UjXwCGsoLx1Ragb4t_Aqst_cAIu9u4kXpJGjIom27k9hdeiQb6G6,잠수함업뎃 하셨나요 ㅋㅋ 언젠가부터 소식창이 기본으로 보이고 인스타스토리도 따라한 것 같은게 있네요^^... 대체 왜그러는건데요 좀 진짜 제발 좀.,1,1,26.3.0,2026-04-13 00:59:09,,,26.3.0
ea4fd25e-a849-46ab-a207-c5115d7f4624,박지영,https://play-lh.googleusercontent.com/a/ACg8ocJGf5gDZUOqNTnekIEfj1DTWco2K8HbV-LZD3QE1hgK9TtScA=mo,업뎃할거면 똑바로하던지 매번 오류 생김. 인스타 스토리 따라하려는 것 같은데 그냥 초심유지하고 하던대로 좀..,1,0,26.3.0,2026-04-13 00:55:15,,,26.3.0
3b33765b-703a-4f38-b893-4b1206d477b9,MINKYUNG KIM,https://play-lh.googleusercontent.com/a/ACg8ocLDj0u8B4EfycN19kZi8frhPNwgaEJaeaNRLuXk-UiwqMlOUA=mo,오픈채팅방 댓글더보기좀 없애줘요 우측 상단에 뭐가 떠서 자꾸 거슬려요 업데이트하면서 문구는 쓰기좋게 맞춤 이런 말 써놨던데..업데이트에 없는 추구하지 않는 걸 써놓는 란인가요? 아님 이게 쓰기 좋다 느끼는 변태라는 고백인가요?,1,0,26.3.0,2026-04-13 00:41:24,,,26.3.0
2ff6254d-9da0-4bc0-97f3-9d7b747b3eb9,김기율,https://play-lh.googleusercontent.com/a/ACg8ocJrIk2OuOOzwRXK-G9_Y8O8unprHqknSxvANNkjG8c0DAhBEw=mo,또또또 대가리 없는 행동을 하네,1,1,26.3.0,2026-04-13 00:33:48,,,26.3.0
8273e0ae-ecc1-4e0e-bf6b-e04ee6ba8103,김도형,https://play-lh.googleusercontent.com/a/ACg8ocI9qzmqunqX7DvjfU4pgiI2U7CplpLgqZ4IS9IRkdWL4Lkp_g=mo,혹시 판단력이 흐려지신 분이 계신가요 회사내에? 왜자꾸 사용자들이 싫다는데 이상한 업데이트를 하지? 혹시 내가 남을 계몽해야겠다라고 선민의식 가득차신 분인가요? 정신좀 차리고 그냥 원래대로 냅두세요,1,0,26.3.0,2026-04-13 00:21:39,,,26.3.0
abfca4f7-a74a-4603-b65a-ad296246bb68,빨간불,https://play-lh.googleusercontent.com/a-/ALV-UjWhI3mC1n5zd37sFnJGFJo_y1iPsUYwYwJ7TaSxFKd5F4SKU6s,친구창에 소식 카테고리 숨기는 기능을 만들던지 없애든지 하세요. 눈치 없는 개발자만 모여있나,1,9,26.3.0,2026-04-13 00:19:16,,,26.3.0
640bc3db-f59c-45e0-ac8f-5679ed567e1b,이윤슬,https://play-lh.googleusercontent.com/a/ACg8ocKSwVQVbqrs9MmoKsUIBu3f2OG3ce2uECnW_cLvnJ4IafoWBg=mo,"카톡 처음에 켜면 없애달라고 했던 친구 사진 화면이 제일 먼저 나옴, 또 옾챗 키면 숏폼 먼저 나옴, 이게 점점 바뀐다니까요. 사람들 적응시키려고 은근 슬쩍 바꾸지 마세요",1,0,26.3.0,2026-04-13 00:02:26,,,26.3.0
ffaba3d7-8d3b-44b4-b164-721d1eaa037e,표준기,https://play-lh.googleusercontent.com/a/ACg8ocKKsgR5Tcp_4U3DE5seh3diUwk8MiAmbugb9xau5DA-UioEuw=mo,리뷰 진짜 안쓰는데 개 쓰레기같은 쇼츠랑 소식부터 쳐나오는거 좀 빼라. 카카오톡은 메신저지 소셜이 아냐. 니즈 파악이안됨? 돌아버리겟네 정말. 광고 많아도 다 참아주잖아. 선물이고 쇼핑이고 수수료 다먹고 기간만료 환불 이중 수수료먹는거 다 별말 안하잖아. 근데 왜 대체 고객을 가르치려들어. 등신 같은 남들 영상도 싫고 남들 사는거 아무것고 안궁금하고 보고싶지않다는데 왜 내 선택의 자유를 뺏는거야? 대체 뭔데 PC에 쩔은건가?? 선민사상이야? 왜그러는거야 정말.,1,0,26.3.0,2026-04-13 00:01:34,,,26.3.0
6c6861bd-2616-4919-9e73-08532b19bf14,Lainel,https://play-lh.googleusercontent.com/a/ACg8ocJjqP1X41NU_G-n4pj7TfETvMX9BpKDr68Ll8KojxU4ktQ1=mo,광고 안 넣는다고 그정도 아니라고 하던 카톡은 어디가고 월급 받아먹어서 후진만 하는 트롤들만 남았네,1,0,25.6.6,2026-04-12 23:54:00,,,25.6.6
2619d064-81e6-4f65-9bd1-c287bcfc7799,LOVE FOREVER,https://play-lh.googleusercontent.com/a-/ALV-UjUGYHrBzYI7hjqNmPWMCrjl7rfWjSCnzE8ZgxFnbrjq3IrdUDkk,제발 좀 채팅 기록 없어도 예약 전송 되게 해주세요. 채팅 기록이 있어야 예약 전송 되니까 너무 불편합니다. 집전화번호로도 인증 할 수 있게 업데이트 해주세요. 너무 불편합니다,1,1,26.3.0,2026-04-12 23:50:51,,,26.3.0
9d27b69b-4b67-4997-a440-fba92a2bb6b3,insert,https://play-lh.googleusercontent.com/a/ACg8ocIf__uCjCygxnCIjUhMD1hKQ5rd3SQbMIK-DIZ0csaZ0TVWDw=mo,소식창 잊을만했는데 또 스멀스멀 띄우는거 진심 짜증나네요,1,3,26.3.0,2026-04-12 23:49:14,,,26.3.0
0dc00dc4-dfdf-44aa-840a-31e276ad3c1c,티리프에,https://play-lh.googleusercontent.com/a/ACg8ocJFcgnXdymLQuUGilZXvDcAwYeH7BJ5SYHmkA0UwJ0lRha9Bg=mo,숏폼 안보고싶은데 이게 먼저 뜨게 해놨네..,1,0,26.3.0,2026-04-12 23:43:34,,,26.3.0
ebfe0155-3f4d-4b32-86b6-ece23ddfadd2,YS,https://play-lh.googleusercontent.com/a-/ALV-UjWlCtI-dPZsaCD8JwTr8xs8Jljr9mw7zApyTivwYTwGfyG3Xmsn,최고의 메신저앱 6점 드림,1,0,26.3.0,2026-04-12 23:39:40,,,26.3.0
9e816270-6412-45c8-a18c-7d052ec77b40,베로,https://play-lh.googleusercontent.com/a-/ALV-UjVFWk1mx9H2XsbbyhIadFzI1pgpVmjwrDfHRvfnbb0XiXyROpJmrA,이거 업데이트 왜 됨? 망해라 그냥 빨리 직장에서도 사용안하게,1,0,26.1.0,2026-04-12 23:32:16,,,26.1.0
d727b49a-5977-46ed-bf76-100c33a79bbf,최제민,https://play-lh.googleusercontent.com/a/ACg8ocJojruX3JsZ_820qIV6MQ_CssW0fVe9AbqzJzAc86UbisLrOQ=mo,좋음,4,0,25.11.2,2026-04-12 23:29:13,,,25.11.2
a1cb7538-9fd3-40f0-a292-7bed0fa5417a,진이바이크타는,https://play-lh.googleusercontent.com/a-/ALV-UjVo7tvlbHSht_ZMKhk3QwgQCDAcQYiBPfoeby5eP5qJgeXdkiUT,업데이트 왜이러나요? 프로필보려고하니 이상하네요? 점점더 불편해지네요?,1,0,26.3.0,2026-04-12 23:25:59,,,26.3.0
b17b9205-c96e-4e90-b2ca-7da9792a60a6,Lim Emily,https://play-lh.googleusercontent.com/a/ACg8ocIRcp-zUDr-N5xFmk0veE25ouItuFhlIgINdBvjHSVX1K8iQA=mo,"업데이트 이후 감각없고 구려요. 진심. 예전의 그 명성 , 유니크함 없어요. 유저 모두가 불편하다 하는데 귀막고 혼자서 난 잘하고 있다고 하는 것 같아요. 결과적으론 구려요.",1,1,26.1.0,2026-04-12 23:22:08,,,26.1.0
b50c759c-2a4b-4b5a-a600-32bb664debce,Cheaper Phone,https://play-lh.googleusercontent.com/a-/ALV-UjXR5AWsAkMGm-aBtsOgs9y50xOqCEIOhCzpzGXCsztkuJOocNU,0점이 안되네,1,0,26.3.0,2026-04-12 23:13:20,,,26.3.0
1a1830f9-4599-4b5e-b8c4-2c4950b5ca56,lxm x,https://play-lh.googleusercontent.com/a-/ALV-UjWvj8PVXqGAVmcOdsc0_AeiU4eAw72O6mGN2YwMyfia9HesaEHV,사기꾼들,1,0,26.3.0,2026-04-12 23:04:45,,,26.3.0
66eb00b6-7730-42b6-9e8a-bbcc333e7cef,넋두리,https://play-lh.googleusercontent.com/a/ACg8ocIYEwO9xTPPFEGdrohCBkw7Te0Onpz3688xxqKx2vdud5S-zwA=mo,아 또 바꿔놨네,1,9,25.3.5,2026-04-12 23:00:52,,,25.3.5
